date,open,high,low,close,adj_close,volume,pct_chg,volume_chg,ma5,ma20,volatility_20d,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,price_13
2025-03-10,53500,54800,53500,53700,52457.62,12921670,0,-0.094804,54040,55960,0.014816,39.5166,-160.6495,295.0335,-455.6831,59022.44,52897.56,0.131,54250
2025-03-11,52500,54100,52500,53600,52359.93,17740891,-0.001862,0.372957,53860,55860,0.01235,38.9479,-259.2865,184.1695,-443.456,59097.54,52622.46,0.151,53500
2025-03-12,53800,55300,53600,54900,53629.85,17973221,0.024254,0.013096,54040,55820,0.013622,49.1858,-229.9077,101.3541,-331.2618,59085.51,52554.49,0.3591,55000
2025-03-13,55800,55900,54200,54700,53434.48,24132151,-0.003643,0.342673,54120,55765,0.013624,47.8562,-220.2245,37.0384,-257.2628,59068.76,52461.24,0.3388,55100
2025-03-14,54500,55100,54400,54700,53434.48,10845154,0,-0.550593,54320,55710,0.013624,47.8562,-210.1282,-12.3949,-197.7333,59047.76,52372.24,0.3487,54800
2025-03-17,55500,57800,55400,57600,56267.39,35559021,0.053016,2.278794,55100,55790,0.01801,64.1521,31.5156,-3.6128,35.1284,59232.09,52347.91,0.7629,57700
2025-03-18,58800,59000,57300,57600,56267.39,28138594,0,-0.208679,55900,55870,0.01801,64.1521,220.4785,41.2054,179.2731,59405.74,52334.26,0.7446,57800
2025-03-19,57400,59200,57400,58500,57146.57,29421759,0.015625,0.045602,56620,55950,0.017991,67.7767,437.8087,120.5261,317.2826,59652.35,52247.65,0.8444,59000
2025-03-20,59200,60300,58500,60200,58807.23,34989004,0.02906,0.189222,57720,56025,0.017781,73.2737,738.7049,244.1619,494.5431,60011.75,52038.25,1.0236,60100
2025-03-21,60900,61700,60400,61700,60272.54,40155612,0.024917,0.147664,59120,56190,0.01845,77.0017,1085.6896,412.4674,673.2222,60813.01,51566.99,1.0959,61200
2025-03-24,61200,61600,60500,60500,59100.3,14088094,-0.019449,-0.649163,59700,56305,0.019081,68.7408,1249.4447,579.8629,669.5818,61242.28,51367.72,0.9248,61200
2025-03-25,60900,61100,59500,59800,58416.49,17259455,-0.01157,0.225109,60140,56430,0.01891,64.4005,1307.6637,725.423,582.2407,61594.7,51265.3,0.8263,60000
2025-03-26,59800,61400,59700,61400,59979.47,16431645,0.026756,-0.047963,60720,56640,0.019639,69.1892,1466.0101,873.5405,592.4696,62258.17,51021.83,0.9236,61200
2025-03-27,60900,62000,60800,61800,60370.22,20389790,0.006515,0.240885,61040,56900,0.019363,70.266,1605.2728,1019.8869,585.3859,62973.24,50826.76,0.9034,61700
2025-03-28,60700,61100,60000,60200,59156.62,16282514,-0.02589,-0.201438,60740,57095,0.02045,61.0715,1568.4527,1129.6001,438.8526,63335.27,50854.73,0.7488,60400
2025-03-31,59500,59700,57800,57800,56798.22,17633494,-0.039867,0.082971,60200,57260,0.021271,50.4149,1330.278,1169.7357,160.5423,63384.81,51135.19,0.5441,58100
2025-04-01,58700,59600,57900,58800,57780.89,13841706,0.017301,-0.215033,60000,57475,0.021491,54.0154,1208.286,1177.4457,30.8403,63492.82,51457.18,0.6101,58950
2025-04-02,58800,59400,58300,58800,57780.89,14402297,0,0.0405,59480,57715,0.021295,54.0154,1098.9387,1161.7443,-62.8056,63528.7,51901.3,0.5933,59150
2025-04-03,56900,57800,56900,57600,56601.69,19508076,-0.020408,0.354511,58640,57880,0.022004,49.0578,905.0177,1110.399,-205.3813,63468.56,52291.44,0.4749,57350
2025-04-04,56200,58200,55700,56100,55127.68,23527139,-0.026042,0.20602,57820,58000,0.022769,43.6631,623.1135,1012.9419,-389.8284,63306.6,52693.4,0.321,56200
2025-04-07,53300,54100,53100,53200,52277.95,31998883,-0.051693,0.360084,56900,57975,0.025913,35.5287,163.8084,843.1152,-679.3068,63370.86,52579.14,0.0575,53700
2025-04-08,55000,55300,53300,53500,52572.75,25532845,0.005639,-0.202071,55840,57970,0.025946,36.8396,-173.9811,639.6959,-813.6771,63383.08,52556.92,0.0871,54000
2025-04-09,53300,54300,52900,53000,52081.42,20576960,-0.009346,-0.194098,54680,57875,0.025384,35.5425,-476.5344,416.4499,-892.9843,63574.08,52175.92,0.0723,53700
2025-04-10,56600,56700,55000,56400,55422.48,22948172,0.064151,0.115236,54440,57960,0.029119,48.7556,-436.9219,245.7755,-682.6974,63508.41,52411.59,0.3594,56000
2025-04-11,55600,55700,54800,55200,54243.29,13930480,-0.021277,-0.392959,54260,57985,0.029572,45.2314,-496.6339,97.2936,-593.9275,63475.77,52494.23,0.2464,55300
2025-04-14,56300,56700,55800,56200,55225.95,12852613,0.018116,-0.077375,54860,57915,0.02738,48.5678,-457.985,-13.7621,-444.2229,63461.84,52368.16,0.3454,55900
2025-04-15,56300,57100,56200,56600,55619.02,8998640,0.007117,-0.299859,55480,57865,0.027443,49.8829,-390.5765,-89.125,-301.4515,63441.75,52288.25,0.3866,56700
2025-04-16,56000,56200,54500,54700,53751.95,14437025,-0.033569,0.604356,55820,57675,0.02812,44.1128,-484.8795,-168.2759,-316.6036,63417.13,51932.87,0.2409,55000
2025-04-17,54700,55300,54500,55100,54145.02,10867069,0.007313,-0.247278,55560,57420,0.027232,45.541,-521.3291,-238.8865,-282.4426,63142.94,51697.06,0.2973,55000
2025-04-18,55300,55600,54900,55300,54341.55,5848342,0.00363,-0.461829,55580,57100,0.026448,46.2803,-527.9909,-296.7074,-231.2836,62523.15,51676.85,0.334,55250
2025-04-21,55200,56000,55100,55400,54439.82,5941847,0.001808,0.015988,55420,56845,0.026277,46.67,-519.2162,-341.2091,-178.007,62071.04,51618.96,0.3617,55400
2025-04-22,54900,55500,54700,55000,54046.75,9532469,-0.00722,0.604294,55100,56605,0.026232,45.2555,-538.3332,-380.634,-157.6992,61698.85,51511.15,0.3425,55300
2025-04-23,56000,56100,55500,55700,54734.62,11148692,0.012727,0.169549,55300,56320,0.025559,48.2136,-491.3356,-402.7743,-88.5613,60895.73,51744.27,0.4323,55850
2025-04-24,55600,55800,55200,55700,54734.62,10580377,0,-0.050976,55420,56015,0.025448,48.2136,-448.9149,-412.0024,-36.9125,59797.1,52232.9,0.4584,55450
2025-04-25,56400,56400,55600,55700,54734.62,12183303,0,0.1515,55500,55790,0.024979,48.2136,-410.5634,-411.7146,1.1512,59018.75,52561.25,0.4861,56100
2025-04-28,55800,55900,55500,55800,54832.89,9341518,0.001795,-0.233252,55580,55690,0.023444,48.7081,-367.86,-402.9437,35.0837,58777.43,52602.57,0.5178,55650
2025-04-29,55700,56500,55600,55800,54832.89,10295518,0,0.102125,55740,55540,0.023026,48.7081,-330.2107,-388.3971,58.1864,58260.99,52819.01,0.5478,56150
2025-04-30,55900,56000,55300,55500,54538.09,13014189,-0.005376,0.264064,55700,55375,0.023025,47.1419,-320.882,-374.8941,54.0121,57622.69,53127.31,0.5278,55600
2025-05-02,55000,55500,54200,54300,53358.88,22454204,-0.021622,0.725363,55420,55210,0.023077,41.4065,-405.6429,-381.0438,-24.5991,57244.34,53175.66,0.2763,54700
2025-05-07,54500,55000,54300,54600,53653.68,17136991,0.005525,-0.236803,55200,55135,0.022466,43.2648,-443.4967,-393.5344,-49.9623,57141.59,53128.41,0.3667,54350
2025-05-08,55100,55500,54500,54600,53653.68,16320532,0,-0.047643,54960,55205,0.018884,43.2648,-468.1001,-408.4475,-59.6525,57015.47,53394.53,0.3329,54900
2025-05-09,54700,55000,54400,54800,53850.22,7814322,0.003663,-0.521197,54760,55270,0.018865,44.6228,-466.0874,-419.9755,-46.1119,56907.84,53632.16,0.3565,54650
2025-05-12,55200,57600,55000,57600,56601.69,15414702,0.051095,0.972622,55180,55500,0.02157,59.3076,-235.8371,-383.1478,147.3107,57086.79,53913.21,1.1617,55900
2025-05-13,57700,58200,56800,56900,55913.82,16842801,-0.012153,0.092645,55700,55525,0.016961,55.3555,-108.5944,-328.2371,219.6427,57185.53,53864.47,0.914,56950
2025-05-14,57500,57900,57000,57400,56405.15,12468089,0.008787,-0.259738,56260,55635,0.016234,57.5324,32.2207,-256.1456,288.3663,57485.49,53784.51,0.9769,57650
